"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2018","European Union - 28 countries (2013-2020)","From 25 to 49 years","Males","Median equivalised net income","Euro","18,368",""
"2018","European Union - 28 countries (2013-2020)","From 25 to 49 years","Females","Median equivalised net income","Euro","17,733",""
"2018","European Union - 28 countries (2013-2020)","From 50 to 64 years","Total","Median equivalised net income","Euro","19,216",""
"2018","European Union - 28 countries (2013-2020)","From 50 to 64 years","Males","Median equivalised net income","Euro","19,543",""
"2018","European Union - 28 countries (2013-2020)","From 50 to 64 years","Females","Median equivalised net income","Euro","18,944",""
"2018","European Union - 28 countries (2013-2020)","65 years or over","Total","Median equivalised net income","Euro","16,207",""
"2018","European Union - 28 countries (2013-2020)","65 years or over","Males","Median equivalised net income","Euro","17,302",""
"2018","European Union - 28 countries (2013-2020)","65 years or over","Females","Median equivalised net income","Euro","15,370",""
"2018","Belgium","Total","Total","Median equivalised net income","Euro","23,744",""
"2018","Belgium","Total","Males","Median equivalised net income","Euro","24,334",""
"2018","Belgium","Total","Females","Median equivalised net income","Euro","23,195",""
"2018","Belgium","Less than 18 years","Total","Median equivalised net income","Euro","23,417",""
"2018","Belgium","Less than 18 years","Males","Median equivalised net income","Euro","23,242",""
"2018","Belgium","Less than 18 years","Females","Median equivalised net income","Euro","23,644",""
"2018","Belgium","From 18 to 24 years","Total","Median equivalised net income","Euro","22,917",""
"2018","Belgium","From 18 to 24 years","Males","Median equivalised net income","Euro","23,550",""
"2018","Belgium","From 18 to 24 years","Females","Median equivalised net income","Euro","21,783",""
"2018","Belgium","From 25 to 49 years","Total","Median equivalised net income","Euro","26,011",""
"2018","Belgium","From 25 to 49 years","Males","Median equivalised net income","Euro","26,423",""
"2018","Belgium","From 25 to 49 years","Females","Median equivalised net income","Euro","25,419",""
"2018","Belgium","From 50 to 64 years","Total","Median equivalised net income","Euro","25,866",""
"2018","Belgium","From 50 to 64 years","Males","Median equivalised net income","Euro","26,147",""
"2018","Belgium","From 50 to 64 years","Females","Median equivalised net income","Euro","25,401",""
"2018","Belgium","65 years or over","Total","Median equivalised net income","Euro","19,220",""
"2018","Belgium","65 years or over","Males","Median equivalised net income","Euro","20,244",""
"2018","Belgium","65 years or over","Females","Median equivalised net income","Euro","18,501",""
"2018","Bulgaria","Total","Total","Median equivalised net income","Euro","3,590",""
"2018","Bulgaria","Total","Males","Median equivalised net income","Euro","3,709",""
"2018","Bulgaria","Total","Females","Median equivalised net income","Euro","3,474",""
"2018","Bulgaria","Less than 18 years","Total","Median equivalised net income","Euro","3,328",""
"2018","Bulgaria","Less than 18 years","Males","Median equivalised net income","Euro","3,415",""
"2018","Bulgaria","Less than 18 years","Females","Median equivalised net income","Euro","3,211",""
"2018","Bulgaria","From 18 to 24 years","Total","Median equivalised net income","Euro","3,619",""
"2018","Bulgaria","From 18 to 24 years","Males","Median equivalised net income","Euro","3,638",""
"2018","Bulgaria","From 18 to 24 years","Females","Median equivalised net income","Euro","3,615",""
"2018","Bulgaria","From 25 to 49 years","Total","Median equivalised net income","Euro","3,959",""
"2018","Bulgaria","From 25 to 49 years","Males","Median equivalised net income","Euro","3,959",""
"2018","Bulgaria","From 25 to 49 years","Females","Median equivalised net income","Euro","3,958",""
"2018","Bulgaria","From 50 to 64 years","Total","Median equivalised net income","Euro","4,076",""
"2018","Bulgaria","From 50 to 64 years","Males","Median equivalised net income","Euro","4,090",""
"2018","Bulgaria","From 50 to 64 years","Females","Median equivalised net income","Euro","4,076",""
"2018","Bulgaria","65 years or over","Total","Median equivalised net income","Euro","2,860",""
"2018","Bulgaria","65 years or over","Males","Median equivalised net income","Euro","3,184",""
"2018","Bulgaria","65 years or over","Females","Median equivalised net income","Euro","2,652",""
"2018","Czechia","Total","Total","Median equivalised net income","Euro","9,088",""
"2018","Czechia","Total","Males","Median equivalised net income","Euro","9,392",""
"2018","Czechia","Total","Females","Median equivalised net income","Euro","8,802",""
"2018","Czechia","Less than 18 years","Total","Median equivalised net income","Euro","9,064",""
"2018","Czechia","Less than 18 years","Males","Median equivalised net income","Euro","9,120",""
"2018","Czechia","Less than 18 years","Females","Median equivalised net income","Euro","9,014",""
"2018","Czechia","From 18 to 24 years","Total","Median equivalised net income","Euro","9,235",""
"2018","Czechia","From 18 to 24 years","Males","Median equivalised net income","Euro","9,452",""
"2018","Czechia","From 18 to 24 years","Females","Median equivalised net income","Euro","9,115",""
"2018","Czechia","From 25 to 49 years","Total","Median equivalised net income","Euro","10,051",""
"2018","Czechia","From 25 to 49 years","Males","Median equivalised net income","Euro","10,283",""
"2018","Czechia","From 25 to 49 years","Females","Median equivalised net income","Euro","9,754",""
"2018","Czechia","From 50 to 64 years","Total","Median equivalised net income","Euro","9,909",""
"2018","Czechia","From 50 to 64 years","Males","Median equivalised net income","Euro","10,182",""
"2018","Czechia","From 50 to 64 years","Females","Median equivalised net income","Euro","9,642",""
"2018","Czechia","65 years or over","Total","Median equivalised net income","Euro","7,181",""
"2018","Czechia","65 years or over","Males","Median equivalised net income","Euro","7,480",""
"2018","Czechia","65 years or over","Females","Median equivalised net income","Euro","6,917",""
"2018","Denmark","Total","Total","Median equivalised net income","Euro","30,104",""
"2018","Denmark","Total","Males","Median equivalised net income","Euro","30,593",""
"2018","Denmark","Total","Females","Median equivalised net income","Euro","29,611",""
"2018","Denmark","Less than 18 years","Total","Median equivalised net income","Euro","30,235",""
"2018","Denmark","Less than 18 years","Males","Median equivalised net income","Euro","30,089",""
"2018","Denmark","Less than 18 years","Females","Median equivalised net income","Euro","30,434",""
"2018","Denmark","From 18 to 24 years","Total","Median equivalised net income","Euro","22,684",""
"2018","Denmark","From 18 to 24 years","Males","Median equivalised net income","Euro","23,785",""
"2018","Denmark","From 18 to 24 years","Females","Median equivalised net income","Euro","20,371",""
"2018","Denmark","From 25 to 49 years","Total","Median equivalised net income","Euro","31,883",""
"2018","Denmark","From 25 to 49 years","Males","Median equivalised net income","Euro","32,209",""
"2018","Denmark","From 25 to 49 years","Females","Median equivalised net income","Euro","31,599",""
"2018","Denmark","From 50 to 64 years","Total","Median equivalised net income","Euro","36,492",""
"2018","Denmark","From 50 to 64 years","Males","Median equivalised net income","Euro","37,027",""
"2018","Denmark","From 50 to 64 years","Females","Median equivalised net income","Euro","36,055",""
"2018","Denmark","65 years or over","Total","Median equivalised net income","Euro","24,514",""
"2018","Denmark","65 years or over","Males","Median equivalised net income","Euro","25,141",""
"2018","Denmark","65 years or over","Females","Median equivalised net income","Euro","24,080",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Total","Median equivalised net income","Euro","22,713",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Males","Median equivalised net income","Euro","23,231",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Females","Median equivalised net income","Euro","22,081",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 18 years","Total","Median equivalised net income","Euro","21,661",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 18 years","Males","Median equivalised net income","Euro","21,574",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 18 years","Females","Median equivalised net income","Euro","21,758",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Total","Median equivalised net income","Euro","21,220",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Males","Median equivalised net income","Euro","22,291",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Females","Median equivalised net income","Euro","19,768",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Total","Median equivalised net income","Euro","24,220",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Males","Median equivalised net income","Euro","24,686",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Females","Median equivalised net income","Euro","23,937",""
"2018","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Total","Median equivalised net income","Euro","24,683",""
"2018","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Males","Median equivalised net income","Euro","25,693",""
"2018","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Females","Median equivalised net income","Euro","23,887",""
"2018","Germany (until 1990 former territory of the FRG)","65 years or over","Total","Median equivalised net income","Euro","19,809",""
"2018","Germany (until 1990 former territory of the FRG)","65 years or over","Males","Median equivalised net income","Euro","20,445",""
"2018","Germany (until 1990 former territory of the FRG)","65 years or over","Females","Median equivalised net income","Euro","19,282",""
"2018","Estonia","Total","Total","Median equivalised net income","Euro","10,524",""
"2018","Estonia","Total","Males","Median equivalised net income","Euro","10,889",""
